Date,Mkt-RF,SMB,HML,RMW,CMA,RF
2016-05-09 00:00:00+00:00,0.05,0.21,-1.46,0.14,-0.41,0.001
2016-05-10 00:00:00+00:00,1.26,-0.37,0.49,-0.15,0.03,0.001
2016-05-11 00:00:00+00:00,-0.89,-0.32,0.79,-0.37,0.03,0.001
2016-05-12 00:00:00+00:00,-0.11,-0.62,0.13,0.39,0.02,0.001
2016-05-13 00:00:00+00:00,-0.82,0.31,-0.67,-0.54,-0.11,0.001
2016-05-16 00:00:00+00:00,0.99,0.22,-0.25,-0.08,-0.26,0.001
2016-05-17 00:00:00+00:00,-0.95,-0.71,0.62,-0.15,-0.11,0.001
2016-05-18 00:00:00+00:00,0.1,0.17,0.89,-1.33,-0.65,0.001
2016-05-19 00:00:00+00:00,-0.33,-0.33,-0.26,0.37,0.03,0.001
2016-05-20 00:00:00+00:00,0.75,0.85,-0.26,-0.4,-0.39,0.001
2016-05-23 00:00:00+00:00,-0.18,0.25,-0.33,-0.22,0.14,0.001
2016-05-24 00:00:00+00:00,1.43,0.64,-0.34,-0.1,-0.39,0.001
2016-05-25 00:00:00+00:00,0.72,-0.13,0.56,0.21,-0.15,0.001
2016-05-26 00:00:00+00:00,-0.04,-0.16,-0.53,0.16,-0.2,0.001
2016-05-27 00:00:00+00:00,0.49,0.36,-0.17,-0.13,-0.09,0.001
2016-05-31 00:00:00+00:00,-0.01,0.47,-0.36,-0.2,-0.28,0.001
2016-06-01 00:00:00+00:00,0.2,0.62,-0.2,-0.28,0.02,0.001
2016-06-02 00:00:00+00:00,0.35,0.26,-0.58,-0.21,0.04,0.001
2016-06-03 00:00:00+00:00,-0.38,-0.2,-0.08,0.53,0.16,0.001
2016-06-06 00:00:00+00:00,0.6,0.72,0.3,-0.19,-0.12,0.001
2016-06-07 00:00:00+00:00,0.12,0.21,0.1,0.35,0.22,0.001
2016-06-08 00:00:00+00:00,0.37,0.43,-0.09,0.03,-0.11,0.001
2016-06-09 00:00:00+00:00,-0.27,-0.43,-0.23,0.34,0.16,0.001
2016-06-10 00:00:00+00:00,-1.05,-0.38,-0.18,0.19,0.56,0.001
2016-06-13 00:00:00+00:00,-0.84,-0.36,0.12,-0.21,-0.06,0.001
2016-06-14 00:00:00+00:00,-0.19,0.15,-0.72,0.33,0.09,0.001
2016-06-15 00:00:00+00:00,-0.11,0.24,-0.03,-0.09,0.08,0.001
2016-06-16 00:00:00+00:00,0.24,-0.33,-0.43,0.26,0.32,0.001
2016-06-17 00:00:00+00:00,-0.3,0.05,0.94,0.4,0.49,0.001
2016-06-20 00:00:00+00:00,0.71,0.6,0.01,-0.18,0.09,0.001
2016-06-21 00:00:00+00:00,0.21,-0.63,0.51,-0.2,-0.03,0.001
2016-06-22 00:00:00+00:00,-0.2,-0.32,0.08,0.09,-0.02,0.001
2016-06-23 00:00:00+00:00,1.45,0.55,0.47,-0.56,-0.24,0.001
2016-06-24 00:00:00+00:00,-3.7,0.03,-1.22,1.01,0.18,0.001
2016-06-27 00:00:00+00:00,-2.07,-1.07,-0.72,0.64,0.45,0.001
2016-06-28 00:00:00+00:00,1.76,-0.37,0.17,-0.64,-0.51,0.001
2016-06-29 00:00:00+00:00,1.8,0.3,-0.03,-0.14,-0.31,0.001
2016-06-30 00:00:00+00:00,1.42,0.38,0.42,-0.11,0.31,0.001
2016-07-01 00:00:00+00:00,0.24,0.47,-0.44,-0.07,0.27,0.001
2016-07-05 00:00:00+00:00,-0.85,-0.85,-1.36,0.61,-0.72,0.001
2016-07-06 00:00:00+00:00,0.62,0.18,-0.13,-0.05,-0.17,0.001
2016-07-07 00:00:00+00:00,0.02,0.33,-0.18,0.13,-0.28,0.001
2016-07-08 00:00:00+00:00,1.6,0.98,0.3,0.01,0.3,0.001
2016-07-11 00:00:00+00:00,0.43,0.68,0.26,0.31,-0.07,0.001
2016-07-12 00:00:00+00:00,0.75,0.75,0.99,-0.59,0.68,0.001
2016-07-13 00:00:00+00:00,-0.05,-0.47,0.49,0.51,-0.02,0.001
2016-07-14 00:00:00+00:00,0.51,-0.41,0.46,-0.02,0.03,0.001
2016-07-15 00:00:00+00:00,-0.05,0.29,0.0,-0.29,-0.01,0.001
2016-07-18 00:00:00+00:00,0.25,0.01,-0.14,0.04,-0.2,0.001
2016-07-19 00:00:00+00:00,-0.22,-0.64,0.05,0.46,-0.24,0.001
2016-07-20 00:00:00+00:00,0.48,0.39,-0.9,-0.05,-0.36,0.001
2016-07-21 00:00:00+00:00,-0.38,-0.05,-0.04,0.16,0.02,0.001
2016-07-22 00:00:00+00:00,0.48,0.28,-0.13,0.4,-0.28,0.001
2016-07-25 00:00:00+00:00,-0.27,-0.04,-0.23,0.43,-0.39,0.001
2016-07-26 00:00:00+00:00,0.13,0.61,0.54,-0.54,0.71,0.001
2016-07-27 00:00:00+00:00,-0.14,0.5,-0.43,-0.15,-0.56,0.001
2016-07-28 00:00:00+00:00,0.18,-0.53,-0.32,-0.1,-0.16,0.001
2016-07-29 00:00:00+00:00,0.17,-0.05,0.0,-0.02,0.35,0.001
2016-08-01 00:00:00+00:00,-0.16,0.06,-0.89,0.47,-0.74,0.001
2016-08-02 00:00:00+00:00,-0.7,-0.61,0.18,-0.42,0.17,0.001
2016-08-03 00:00:00+00:00,0.45,0.61,0.81,-0.71,0.18,0.001
2016-08-04 00:00:00+00:00,0.05,0.06,-0.39,0.17,0.06,0.001
2016-08-05 00:00:00+00:00,0.93,0.55,0.99,-0.57,-0.33,0.001
2016-08-08 00:00:00+00:00,-0.06,0.11,0.5,0.06,0.46,0.001
2016-08-09 00:00:00+00:00,0.05,-0.07,-0.27,-0.21,-0.23,0.001
2016-08-10 00:00:00+00:00,-0.29,-0.47,-0.19,0.63,-0.01,0.001
2016-08-11 00:00:00+00:00,0.54,0.15,0.03,-0.32,0.21,0.001
2016-08-12 00:00:00+00:00,-0.06,0.14,-0.16,-0.14,-0.28,0.001
2016-08-15 00:00:00+00:00,0.39,0.81,0.38,-0.27,0.4,0.001
2016-08-16 00:00:00+00:00,-0.57,-0.2,0.58,-0.09,0.32,0.001
2016-08-17 00:00:00+00:00,0.12,-0.51,0.26,0.03,0.05,0.001
2016-08-18 00:00:00+00:00,0.32,0.49,0.34,-0.47,0.37,0.001
2016-08-19 00:00:00+00:00,-0.11,0.07,-0.15,0.23,-0.15,0.001
2016-08-22 00:00:00+00:00,-0.02,0.23,-0.4,0.01,-0.36,0.001
2016-08-23 00:00:00+00:00,0.27,0.55,-0.02,-0.02,0.06,0.001
2016-08-24 00:00:00+00:00,-0.56,-0.45,0.37,0.43,-0.09,0.001
2016-08-25 00:00:00+00:00,-0.08,0.21,0.48,-0.26,0.27,0.001
2016-08-26 00:00:00+00:00,-0.15,0.11,-0.09,-0.39,-0.2,0.001
2016-08-29 00:00:00+00:00,0.53,0.0,0.34,-0.08,0.21,0.001
2016-08-30 00:00:00+00:00,-0.14,0.22,0.29,-0.13,-0.32,0.001
2016-08-31 00:00:00+00:00,-0.24,-0.35,0.15,0.26,-0.35,0.001
2016-09-01 00:00:00+00:00,0.03,0.07,-0.51,0.1,-0.14,0.001
2016-09-02 00:00:00+00:00,0.53,0.44,0.35,-0.13,0.19,0.001
2016-09-06 00:00:00+00:00,0.26,0.03,-0.54,-0.62,0.03,0.001
2016-09-07 00:00:00+00:00,0.09,0.62,0.02,-0.06,-0.25,0.001
2016-09-08 00:00:00+00:00,-0.18,0.04,0.59,-0.84,0.41,0.001
2016-09-09 00:00:00+00:00,-2.47,-0.57,0.42,0.02,-0.44,0.001
2016-09-12 00:00:00+00:00,1.44,-0.03,-0.44,-0.15,-0.17,0.001
2016-09-13 00:00:00+00:00,-1.48,-0.31,-0.43,0.55,-0.7,0.001
2016-09-14 00:00:00+00:00,-0.08,0.06,-0.82,0.09,-0.45,0.001
2016-09-15 00:00:00+00:00,1.08,0.3,-0.32,0.06,-0.2,0.001
2016-09-16 00:00:00+00:00,-0.36,0.29,-0.45,0.22,-0.19,0.001
2016-09-19 00:00:00+00:00,0.05,0.51,0.14,-0.08,0.36,0.001
2016-09-20 00:00:00+00:00,-0.02,-0.35,-0.4,-0.55,-0.1,0.001
2016-09-21 00:00:00+00:00,1.12,0.21,0.33,-0.4,0.52,0.001
2016-09-22 00:00:00+00:00,0.7,0.81,-0.05,0.08,0.1,0.001
2016-09-23 00:00:00+00:00,-0.6,-0.05,-0.2,0.53,-0.52,0.001
2016-09-26 00:00:00+00:00,-0.88,-0.3,-0.36,-0.15,0.17,0.001
2016-09-27 00:00:00+00:00,0.64,-0.13,-0.5,-0.04,-0.38,0.001
2016-09-28 00:00:00+00:00,0.56,0.24,1.1,-0.9,1.15,0.001
2016-09-29 00:00:00+00:00,-0.98,-0.38,0.51,0.27,0.67,0.001
2016-09-30 00:00:00+00:00,0.88,0.43,0.35,-0.2,0.1,0.001
2016-10-03 00:00:00+00:00,-0.26,-0.05,-0.12,0.03,0.16,0.001
2016-10-04 00:00:00+00:00,-0.46,0.06,0.15,0.11,-0.31,0.001
2016-10-05 00:00:00+00:00,0.58,0.42,0.79,-0.49,0.44,0.001
2016-10-06 00:00:00+00:00,-0.06,-0.23,0.28,0.45,0.23,0.001
2016-10-07 00:00:00+00:00,-0.38,-0.54,0.2,-0.28,-0.35,0.001
2016-10-10 00:00:00+00:00,0.52,0.57,0.05,-0.54,-0.18,0.001
2016-10-11 00:00:00+00:00,-1.3,-0.56,0.44,0.39,0.08,0.001
2016-10-12 00:00:00+00:00,0.06,-0.22,0.34,0.67,0.13,0.001
2016-10-13 00:00:00+00:00,-0.42,-0.74,-0.63,0.33,-0.15,0.001
2016-10-14 00:00:00+00:00,0.01,-0.35,0.58,0.07,0.1,0.001
2016-10-17 00:00:00+00:00,-0.29,-0.02,0.15,0.11,0.11,0.001
2016-10-18 00:00:00+00:00,0.6,-0.16,0.05,-0.3,-0.31,0.001
2016-10-19 00:00:00+00:00,0.25,0.13,0.93,-0.11,0.5,0.001
2016-10-20 00:00:00+00:00,-0.16,-0.04,-0.11,-0.48,-0.02,0.001
2016-10-21 00:00:00+00:00,0.02,-0.18,-0.33,0.17,-0.17,0.001
2016-10-24 00:00:00+00:00,0.54,0.06,-0.19,0.59,-0.49,0.001
2016-10-25 00:00:00+00:00,-0.46,-0.61,0.24,0.01,-0.03,0.001
2016-10-26 00:00:00+00:00,-0.23,-0.73,0.71,0.12,0.51,0.001
2016-10-27 00:00:00+00:00,-0.33,-0.94,0.59,-0.11,0.02,0.001
2016-10-28 00:00:00+00:00,-0.29,-0.13,0.08,-0.13,0.35,0.001
2016-10-31 00:00:00+00:00,0.02,0.1,0.1,0.48,-0.34,0.001
2016-11-01 00:00:00+00:00,-0.68,-0.38,0.2,-0.5,-0.06,0.001
2016-11-02 00:00:00+00:00,-0.73,-0.56,0.25,0.97,0.1,0.001
2016-11-03 00:00:00+00:00,-0.4,-0.37,1.05,0.13,0.79,0.001
2016-11-04 00:00:00+00:00,-0.12,0.85,-0.43,-0.09,-0.05,0.001
2016-11-07 00:00:00+00:00,2.23,0.16,-0.12,-0.31,-0.23,0.001
2016-11-08 00:00:00+00:00,0.4,-0.11,-0.22,-0.05,0.3,0.001
2016-11-09 00:00:00+00:00,1.46,2.12,1.06,-0.8,0.72,0.001
2016-11-10 00:00:00+00:00,0.32,1.46,1.84,-0.26,0.35,0.001
2016-11-11 00:00:00+00:00,0.18,2.52,-0.03,0.02,-0.34,0.001
2016-11-14 00:00:00+00:00,0.21,0.91,1.4,-0.22,0.34,0.001
2016-11-15 00:00:00+00:00,0.8,-0.54,0.15,-0.5,0.22,0.001
2016-11-16 00:00:00+00:00,-0.12,0.22,-0.56,0.76,-0.17,0.001
2016-11-17 00:00:00+00:00,0.56,0.16,-0.16,0.17,-0.42,0.001
2016-11-18 00:00:00+00:00,-0.16,0.57,0.38,-0.2,0.1,0.001
2016-11-21 00:00:00+00:00,0.77,-0.26,0.06,-0.05,0.35,0.001
2016-11-22 00:00:00+00:00,0.31,0.64,0.52,0.85,0.28,0.001
2016-11-23 00:00:00+00:00,0.16,0.56,0.19,-0.26,0.16,0.001
2016-11-25 00:00:00+00:00,0.4,-0.05,-0.29,0.26,-0.16,0.001
2016-11-28 00:00:00+00:00,-0.64,-0.77,0.09,0.67,-0.35,0.001
2016-11-29 00:00:00+00:00,0.11,-0.38,-0.05,0.43,-0.5,0.001
2016-11-30 00:00:00+00:00,-0.25,-0.17,2.21,-1.43,1.99,0.001
2016-12-01 00:00:00+00:00,-0.36,-0.39,2.03,0.31,0.62,0.001
2016-12-02 00:00:00+00:00,0.0,-0.01,-0.32,-0.11,0.09,0.001
2016-12-05 00:00:00+00:00,0.75,1.12,0.27,-0.31,-0.16,0.001
2016-12-06 00:00:00+00:00,0.48,0.63,0.22,-0.16,-0.09,0.001
2016-12-07 00:00:00+00:00,1.26,-0.49,0.49,0.84,-0.01,0.001
2016-12-08 00:00:00+00:00,0.36,1.24,0.6,-0.21,-0.1,0.001
2016-12-09 00:00:00+00:00,0.46,-0.35,0.21,-0.06,-0.04,0.001
2016-12-12 00:00:00+00:00,-0.3,-0.98,-0.13,0.11,0.03,0.001
2016-12-13 00:00:00+00:00,0.6,-0.58,-0.26,0.05,-0.17,0.001
2016-12-14 00:00:00+00:00,-0.82,-0.39,-0.28,0.45,-0.52,0.001
2016-12-15 00:00:00+00:00,0.46,0.46,0.3,0.04,0.06,0.001
2016-12-16 00:00:00+00:00,-0.22,-0.01,-0.41,-0.15,-0.01,0.001
2016-12-19 00:00:00+00:00,0.22,0.32,0.06,0.22,0.05,0.001
2016-12-20 00:00:00+00:00,0.44,0.5,0.63,0.12,0.1,0.001
2016-12-21 00:00:00+00:00,-0.24,-0.34,0.2,0.15,0.05,0.001
2016-12-22 00:00:00+00:00,-0.3,-0.78,0.27,-0.21,0.05,0.001
2016-12-23 00:00:00+00:00,0.19,0.53,-0.5,-0.36,-0.15,0.001
2016-12-27 00:00:00+00:00,0.27,0.23,0.14,0.17,0.04,0.001
2016-12-28 00:00:00+00:00,-0.87,-0.29,0.09,0.17,-0.15,0.001
2016-12-29 00:00:00+00:00,-0.04,0.1,-0.33,0.28,0.02,0.001
2016-12-30 00:00:00+00:00,-0.52,-0.06,0.21,-0.11,0.03,0.001
2017-01-03 00:00:00+00:00,0.83,-0.1,0.07,-0.21,0.27,0.002
2017-01-04 00:00:00+00:00,0.79,0.97,-0.16,-0.47,-0.03,0.002
2017-01-05 00:00:00+00:00,-0.21,-1.02,-0.78,-0.22,-0.08,0.002
2017-01-06 00:00:00+00:00,0.29,-0.74,-0.31,-0.35,-0.3,0.002
2017-01-09 00:00:00+00:00,-0.37,-0.34,-1.03,0.14,-0.52,0.002
2017-01-10 00:00:00+00:00,0.16,0.93,0.43,0.04,0.05,0.002
2017-01-11 00:00:00+00:00,0.31,-0.15,0.68,0.07,0.28,0.002
2017-01-12 00:00:00+00:00,-0.3,-0.65,-0.87,0.05,-0.28,0.002
2017-01-13 00:00:00+00:00,0.29,0.6,-0.08,-0.28,-0.17,0.002
2017-01-17 00:00:00+00:00,-0.49,-0.95,-0.64,0.59,0.39,0.002
2017-01-18 00:00:00+00:00,0.24,0.2,0.24,-0.11,-0.1,0.002
2017-01-19 00:00:00+00:00,-0.38,-0.55,-0.04,-0.1,-0.03,0.002
2017-01-20 00:00:00+00:00,0.33,0.09,0.23,0.14,0.01,0.002
2017-01-23 00:00:00+00:00,-0.29,-0.06,-0.33,0.43,-0.35,0.002
2017-01-24 00:00:00+00:00,0.83,0.8,0.81,-0.24,0.49,0.002
2017-01-25 00:00:00+00:00,0.84,0.21,0.43,-0.26,-0.16,0.002
2017-01-26 00:00:00+00:00,-0.1,-0.58,0.41,-0.08,-0.16,0.002
2017-01-27 00:00:00+00:00,-0.12,-0.06,-0.68,0.11,0.05,0.002
2017-01-30 00:00:00+00:00,-0.68,-0.74,-0.46,0.6,-0.16,0.002
2017-01-31 00:00:00+00:00,0.0,0.81,-0.56,-0.39,-0.25,0.002
2017-02-01 00:00:00+00:00,0.03,-0.08,0.03,0.22,-0.23,0.002
2017-02-02 00:00:00+00:00,-0.02,-0.3,-0.29,-0.31,0.16,0.002
2017-02-03 00:00:00+00:00,0.82,0.62,0.75,-0.5,0.31,0.002
2017-02-06 00:00:00+00:00,-0.27,-0.64,-0.19,0.1,-0.21,0.002
2017-02-07 00:00:00+00:00,-0.01,-0.38,-0.52,0.39,-0.23,0.002
2017-02-08 00:00:00+00:00,0.06,-0.28,-0.59,0.3,-0.07,0.002
2017-02-09 00:00:00+00:00,0.72,0.7,0.06,-0.27,0.06,0.002
2017-02-10 00:00:00+00:00,0.38,0.41,0.14,0.01,0.15,0.002
2017-02-13 00:00:00+00:00,0.49,-0.26,0.34,0.0,0.04,0.002
2017-02-14 00:00:00+00:00,0.45,-0.18,0.36,-0.44,-0.08,0.002
2017-02-15 00:00:00+00:00,0.54,0.14,-0.43,0.2,-0.06,0.002
2017-02-16 00:00:00+00:00,-0.16,-0.22,0.01,0.27,-0.23,0.002
2017-02-17 00:00:00+00:00,0.2,-0.06,-0.54,0.01,-0.4,0.002
2017-02-21 00:00:00+00:00,0.6,0.06,0.12,0.32,0.37,0.002
2017-02-22 00:00:00+00:00,-0.15,-0.38,0.11,0.48,-0.33,0.002
2017-02-23 00:00:00+00:00,-0.11,-0.72,0.25,-0.26,-0.45,0.002
2017-02-24 00:00:00+00:00,0.15,-0.11,-0.98,0.33,-0.23,0.002
2017-02-27 00:00:00+00:00,0.22,0.85,-0.33,-0.38,-0.14,0.002
2017-02-28 00:00:00+00:00,-0.42,-1.36,0.16,-0.01,-0.2,0.002
2017-03-01 00:00:00+00:00,1.47,0.52,0.77,-0.54,0.54,0.001
2017-03-02 00:00:00+00:00,-0.7,-0.54,-0.9,0.63,-0.43,0.001
2017-03-03 00:00:00+00:00,0.09,-0.18,0.14,-0.06,-0.1,0.001
2017-03-06 00:00:00+00:00,-0.38,-0.41,-0.07,-0.05,0.01,0.001
2017-03-07 00:00:00+00:00,-0.36,-0.35,-0.06,0.09,-0.25,0.001
2017-03-08 00:00:00+00:00,-0.19,-0.19,-0.83,0.44,-0.75,0.001
2017-03-09 00:00:00+00:00,0.04,-0.53,-0.23,-0.59,-0.14,0.001
2017-03-10 00:00:00+00:00,0.34,0.06,-0.49,0.28,0.03,0.001
2017-03-13 00:00:00+00:00,0.13,0.32,-0.07,-0.12,0.04,0.001
2017-03-14 00:00:00+00:00,-0.36,-0.22,-0.01,0.5,-0.25,0.001
2017-03-15 00:00:00+00:00,0.86,0.7,-0.46,-0.11,0.51,0.001
2017-03-16 00:00:00+00:00,-0.06,0.44,0.22,-0.16,-0.36,0.001
2017-03-17 00:00:00+00:00,-0.08,0.58,-0.34,0.15,0.02,0.001
2017-03-20 00:00:00+00:00,-0.25,-0.2,-0.71,-0.15,-0.05,0.001
2017-03-21 00:00:00+00:00,-1.48,-1.4,-0.71,0.86,0.28,0.001
2017-03-22 00:00:00+00:00,0.16,-0.33,-0.57,0.16,-0.16,0.001
2017-03-23 00:00:00+00:00,-0.03,0.74,0.49,-0.03,0.2,0.001
2017-03-24 00:00:00+00:00,-0.05,0.11,-0.19,-0.27,-0.32,0.001
2017-03-27 00:00:00+00:00,-0.05,0.47,-0.5,-0.21,-0.27,0.001
2017-03-28 00:00:00+00:00,0.72,-0.05,0.72,0.05,0.39,0.001
2017-03-29 00:00:00+00:00,0.18,0.33,-0.09,-0.25,0.13,0.001
2017-03-30 00:00:00+00:00,0.36,0.42,0.92,-0.06,-0.16,0.001
2017-03-31 00:00:00+00:00,-0.16,0.55,-0.32,0.04,0.08,0.001
2017-04-03 00:00:00+00:00,-0.28,-1.15,-0.08,-0.15,-0.06,0.003
2017-04-04 00:00:00+00:00,0.05,-0.24,0.32,-0.08,0.19,0.003
2017-04-05 00:00:00+00:00,-0.44,-0.83,-0.3,0.46,-0.11,0.003
2017-04-06 00:00:00+00:00,0.32,0.74,0.48,-0.13,0.37,0.003
2017-04-07 00:00:00+00:00,-0.08,0.07,-0.26,0.01,-0.06,0.003
2017-04-10 00:00:00+00:00,0.08,0.15,0.07,0.19,0.49,0.003
2017-04-11 00:00:00+00:00,-0.05,0.8,0.22,0.21,0.19,0.003
2017-04-12 00:00:00+00:00,-0.49,-0.94,-0.54,-0.04,-0.54,0.003
2017-04-13 00:00:00+00:00,-0.75,-0.34,-0.81,-0.03,-0.38,0.003
2017-04-17 00:00:00+00:00,0.89,0.29,0.23,0.03,-0.14,0.003
2017-04-18 00:00:00+00:00,-0.25,0.31,-0.19,0.31,0.11,0.003
2017-04-19 00:00:00+00:00,-0.08,0.56,-0.44,0.43,-0.84,0.003
2017-04-20 00:00:00+00:00,0.83,0.59,0.25,0.2,-0.19,0.003
2017-04-21 00:00:00+00:00,-0.28,0.06,-0.15,0.35,-0.19,0.003
2017-04-24 00:00:00+00:00,1.18,0.28,0.49,-0.07,0.16,0.003
2017-04-25 00:00:00+00:00,0.65,0.39,-0.07,-0.38,0.31,0.003
2017-04-26 00:00:00+00:00,0.04,0.75,0.32,0.23,0.0,0.003
2017-04-27 00:00:00+00:00,0.05,-0.2,-0.98,0.2,-0.57,0.003
2017-04-28 00:00:00+00:00,-0.3,-0.76,-0.6,0.11,-0.19,0.003
2017-05-01 00:00:00+00:00,0.21,0.25,-0.12,-0.18,-0.5,0.003
2017-05-02 00:00:00+00:00,0.03,-0.47,-0.21,0.39,-0.35,0.003
2017-05-03 00:00:00+00:00,-0.19,-0.52,0.22,-0.05,0.13,0.003
2017-05-04 00:00:00+00:00,0.02,-0.13,-0.36,0.36,-0.72,0.003
2017-05-05 00:00:00+00:00,0.46,0.11,0.0,-0.22,0.65,0.003
2017-05-08 00:00:00+00:00,-0.04,-0.21,0.26,0.13,0.08,0.003
2017-05-09 00:00:00+00:00,-0.05,0.4,-0.81,0.34,-0.37,0.003
2017-05-10 00:00:00+00:00,0.2,0.25,0.02,-0.31,0.39,0.003
2017-05-11 00:00:00+00:00,-0.26,-0.43,-0.15,-0.25,-0.02,0.003
2017-05-12 00:00:00+00:00,-0.18,-0.38,-0.61,-0.27,-0.33,0.003
2017-05-15 00:00:00+00:00,0.53,0.25,0.21,-0.31,0.04,0.003
2017-05-16 00:00:00+00:00,-0.03,0.1,-0.09,-0.25,-0.12,0.003
2017-05-17 00:00:00+00:00,-1.97,-0.96,-0.6,0.53,0.29,0.003
2017-05-18 00:00:00+00:00,0.4,0.01,-0.39,-0.34,-0.59,0.003
2017-05-19 00:00:00+00:00,0.7,-0.33,0.4,-0.09,0.8,0.003
2017-05-22 00:00:00+00:00,0.56,0.25,-0.3,-0.04,-0.31,0.003
2017-05-23 00:00:00+00:00,0.18,-0.02,0.65,-0.23,0.08,0.003
2017-05-24 00:00:00+00:00,0.24,-0.19,-0.46,0.15,-0.3,0.003
2017-05-25 00:00:00+00:00,0.42,-0.35,-0.75,0.55,-0.63,0.003
2017-05-26 00:00:00+00:00,0.06,-0.03,0.1,0.18,0.14,0.003
2017-05-30 00:00:00+00:00,-0.19,-0.54,-0.35,0.63,-0.04,0.003
2017-05-31 00:00:00+00:00,-0.02,-0.04,-0.53,0.28,-0.09,0.003
2017-06-01 00:00:00+00:00,0.95,1.02,0.04,-0.2,0.06,0.003
2017-06-02 00:00:00+00:00,0.35,0.44,-0.76,0.15,-0.47,0.003
2017-06-05 00:00:00+00:00,-0.17,-0.46,-0.04,-0.17,0.05,0.003
2017-06-06 00:00:00+00:00,-0.28,0.11,-0.02,-0.48,0.38,0.003
2017-06-07 00:00:00+00:00,0.15,-0.12,-0.04,0.53,-0.67,0.003
2017-06-08 00:00:00+00:00,0.18,1.19,0.93,-0.68,-0.05,0.003
2017-06-09 00:00:00+00:00,-0.12,0.3,2.44,-0.15,1.09,0.003
2017-06-12 00:00:00+00:00,-0.11,-0.17,0.33,0.08,0.57,0.003
2017-06-13 00:00:00+00:00,0.55,0.06,-0.14,-0.3,-0.07,0.003
2017-06-14 00:00:00+00:00,-0.17,-0.55,-0.52,0.12,-0.52,0.003
2017-06-15 00:00:00+00:00,-0.3,-0.3,-0.1,0.08,-0.1,0.003
2017-06-16 00:00:00+00:00,-0.03,-0.25,-0.15,-0.46,0.16,0.003
2017-06-19 00:00:00+00:00,0.86,0.11,-0.75,-0.11,-0.1,0.003
2017-06-20 00:00:00+00:00,-0.73,-0.44,-0.48,-0.21,-0.23,0.003
2017-06-21 00:00:00+00:00,-0.07,-0.23,-1.67,-0.23,-1.15,0.003
2017-06-22 00:00:00+00:00,0.02,0.46,-0.4,-0.17,-0.02,0.003
2017-06-23 00:00:00+00:00,0.24,0.75,-0.49,-0.37,0.08,0.003
2017-06-26 00:00:00+00:00,0.04,0.09,0.7,0.22,0.18,0.003
2017-06-27 00:00:00+00:00,-0.85,-0.21,1.34,0.34,0.34,0.003
2017-06-28 00:00:00+00:00,1.02,0.8,0.21,-0.19,-0.1,0.003
2017-06-29 00:00:00+00:00,-0.83,0.05,1.37,-0.23,0.34,0.003
2017-06-30 00:00:00+00:00,0.14,-0.09,-0.29,0.21,0.3,0.003
2017-07-03 00:00:00+00:00,0.24,0.44,1.2,-0.52,0.71,0.004
2017-07-05 00:00:00+00:00,0.12,-0.69,-0.58,0.13,-0.67,0.004
2017-07-06 00:00:00+00:00,-0.95,-0.44,0.12,0.2,-0.09,0.004
2017-07-07 00:00:00+00:00,0.7,0.41,-0.41,0.18,-0.49,0.004
2017-07-10 00:00:00+00:00,0.05,-0.47,-0.07,-0.11,0.01,0.004
2017-07-11 00:00:00+00:00,0.0,0.29,-0.55,-0.32,0.18,0.004
2017-07-12 00:00:00+00:00,0.72,0.07,-0.52,0.12,-0.21,0.004
2017-07-13 00:00:00+00:00,0.17,-0.02,0.38,-0.04,0.18,0.004
2017-07-14 00:00:00+00:00,0.42,-0.21,-0.51,0.16,-0.01,0.004
2017-07-17 00:00:00+00:00,0.0,0.22,0.11,0.18,0.07,0.004
2017-07-18 00:00:00+00:00,0.04,-0.37,-0.3,-0.1,-0.39,0.004
2017-07-19 00:00:00+00:00,0.59,0.47,0.03,-0.21,0.2,0.004
2017-07-20 00:00:00+00:00,-0.01,0.07,-0.04,0.14,-0.3,0.004
2017-07-21 00:00:00+00:00,-0.08,-0.41,-0.24,0.0,-0.34,0.004
2017-07-24 00:00:00+00:00,-0.03,0.1,-0.18,-0.24,-0.39,0.004
2017-07-25 00:00:00+00:00,0.38,0.43,0.95,-0.19,0.65,0.004
2017-07-26 00:00:00+00:00,-0.06,-0.46,-0.74,-0.15,0.07,0.004
2017-07-27 00:00:00+00:00,-0.14,-0.67,0.44,0.31,0.35,0.004
2017-07-28 00:00:00+00:00,-0.17,-0.06,0.27,-0.22,0.26,0.004
2017-07-31 00:00:00+00:00,-0.11,-0.27,0.45,-0.11,0.08,0.004
2017-08-01 00:00:00+00:00,0.24,-0.13,0.15,0.26,-0.5,0.004
2017-08-02 00:00:00+00:00,-0.08,-1.16,0.15,0.03,-0.37,0.004
2017-08-03 00:00:00+00:00,-0.21,-0.33,-0.31,0.29,-0.33,0.004
2017-08-04 00:00:00+00:00,0.25,0.34,0.38,-0.05,0.08,0.004
2017-08-07 00:00:00+00:00,0.16,-0.1,-0.57,0.24,-0.36,0.004
2017-08-08 00:00:00+00:00,-0.24,-0.07,0.25,-0.33,-0.18,0.004
2017-08-09 00:00:00+00:00,-0.14,-0.79,-0.06,0.13,0.05,0.004
2017-08-10 00:00:00+00:00,-1.49,-0.31,0.26,0.3,0.1,0.004
2017-08-11 00:00:00+00:00,0.19,0.17,-0.87,0.36,-0.08,0.004
2017-08-14 00:00:00+00:00,1.03,0.31,0.11,-0.04,-0.47,0.004
